label,title_review
s,"Fun game for hockey fans NHL 19 is one of the better recent entries in the franchise. It's nowhere near as good as the classic games or NHL 21 for that matter, but it remains a solid experience. I love the NBC broadcasting themes in the game. I know that could be considered consumerism, but i love authenticity in sports games, so seeing a licensed network in a sports game is always cool. Controls are easy, Be A Pro is the best mode, and everything else is relatively niche. Hockey Ultimate Team is not as bad as Madden Ultimate Team, but it still pushes you to buy new cards with real money. World of Chel is a solid arcade mode, with many different gameplay styles to choose from. Be A Pro lets you create a custom player to your statistics and simulate an NHL career. You can get drafted by teams, cut, waived, sent to lower leagues, and even retire with full benefits. Its a fun mode and currently the best simulation career mode in sports games. All in all, NHL 19 is a solid game. It has been delisted from digital storefronts, so the only way to play it is on disc, but if you have Xbox Game Pass then you can play the new and improved NHL 21 for no additional cost."
s,"I have played this game once. I say it’s for 6 or 7 and up. This game is Pretty fun. The only NHL game that I have is NHL 11, one of the older ones."
s,very hard to play 
s,"amazing This game is a favourite of mine being a hockey fan, the game is good for 6yr olds my, brother had a little learning the controls"
s,"Good game It's fights are way overrated, you can turn them off and body checking is part of the sport. Don't under stand 10+ the only reason I said 3+ is because 3 year olds wouldn't be big enough to hold th controller. Good for anyone who likes hockey!"
s,Great game probably one of the better nhl games I have played. The first version i played was NHL 12 which was not bad but then I got NHL15 and it was a complete dumpster fire and I decided to give 19 a chance and it was everything I had hoped for and more. good gameplay more modes then any other NHL game and new pond feature. the only problem is the referring is wild they call the slightest trip but no goalie interference? Hopefully it will be fixed in the next installment.
s,awsome!!!!!!!!!!!! It has no violence
s,great it is very fun
a,not as bad as it seems This game seems like it should not be 18+. All of the gore settings and profanity can be turned off in settings. I bought it for my 10 year old and it did not seem as serious of a military shooter as it advertises.
a,"12+ I think Cod Bo4 is a great game. A lot of parents don’t understand that you can turn off blood and gore. My children are allowed to play but have to have blood turned off and they can’t play zombies. If you turn off the blood it’s isn’t really bad. Most parents just don’t like to admit they’re child has grown up and play games like this. The rule for my children is when they turn 12 they can play. I say give it a shot, it isn’t as bad as people think. This website makes it look horrible but honestly it isn’t even that bad. I mean every kid needs freedom and needs to find out what they like. I say give it a shot. It really isn’t that bad and the trailer is worse because they are trying to sell the game. Also this game has no campaign which has the curse words. Zombies also has curse words but that’s why my children can’t play zombies."
a,"Fine for teens I think that this game is fine for anyone 14 and up. Definitely not for kids under that, though. The game settings allow you to turn off blood and gore, as my 14 year old showed me, but it is still very violent for immature kids. I also will still not let my kid play zombies, i have watched videos and it looks very intensely violent and gory. I trust my kid with a lot of things but will only let him play Blackout and Multiplayer, definitely no zombies for anyone under at least 16. The game also has lots of bad language but i'm sure that unless you are offended by bad language then it would be fine for 14+. Thanks for reading my opinion!!! I hope it helped."
